Latitude,Longitude
10.62499771118164,108.17500152587891
10.674997711181641,108.17500152587891
10.62499771118164,108.1250015258789
10.674997711181641,108.1250015258789
10.64999771118164,108.1500015258789
10.62499771118164,108.275
10.674997711181641,108.275
10.62499771118164,108.225
10.674997711181641,108.225
10.64999771118164,108.25
10.62499771118164,108.32500305175782
10.674997711181641,108.32500305175782
10.62499771118164,108.2750030517578
10.674997711181641,108.2750030517578
10.64999771118164,108.30000305175781
10.574998474121093,99.3749984741211
10.624998474121094,99.3749984741211
10.574998474121093,99.32499847412109
10.624998474121094,99.32499847412109
10.599998474121094,99.3499984741211
10.574998474121093,103.1249984741211
10.624998474121094,103.1249984741211
10.574998474121093,103.07499847412109
10.624998474121094,103.07499847412109
10.599998474121094,103.0999984741211
10.574998474121093,103.17500152587891
10.624998474121094,103.17500152587891
10.574998474121093,103.1250015258789
10.624998474121094,103.1250015258789
10.599998474121094,103.1500015258789
10.574998474121093,107.82500305175782
10.624998474121094,107.82500305175782
10.574998474121093,107.7750030517578
10.624998474121094,107.7750030517578
10.599998474121094,107.80000305175781
10.574998474121093,107.8749984741211
10.624998474121094,107.8749984741211
10.574998474121093,107.82499847412109
10.624998474121094,107.82499847412109
10.599998474121094,107.8499984741211
10.574998474121093,107.9749969482422
10.624998474121094,107.9749969482422
10.574998474121093,107.92499694824218
10.624998474121094,107.92499694824218
10.599998474121094,107.94999694824219
10.574998474121093,108.025
10.624998474121094,108.025
10.574998474121093,107.975
10.624998474121094,107.975
10.599998474121094,108.0
10.574998474121093,108.1249984741211
10.624998474121094,108.1249984741211
10.574998474121093,108.07499847412109
10.624998474121094,108.07499847412109
10.599998474121094,108.0999984741211
10.574998474121093,108.17500152587891
10.624998474121094,108.17500152587891
10.574998474121093,108.1250015258789
10.624998474121094,108.1250015258789
10.599998474121094,108.1500015258789
10.574998474121093,108.2249969482422
10.624998474121094,108.2249969482422
10.574998474121093,108.17499694824218
10.624998474121094,108.17499694824218
10.599998474121094,108.19999694824219
10.574998474121093,108.275
10.624998474121094,108.275
10.574998474121093,108.225
10.624998474121094,108.225
10.599998474121094,108.25
10.574998474121093,108.32500305175782
10.624998474121094,108.32500305175782
10.574998474121093,108.2750030517578
10.624998474121094,108.2750030517578
10.599998474121094,108.30000305175781
10.574998474121093,113.67500152587891
10.624998474121094,113.67500152587891
10.574998474121093,113.6250015258789
10.624998474121094,113.6250015258789
10.599998474121094,113.6500015258789
10.524999237060547,92.6249984741211
10.574999237060547,92.6249984741211
10.524999237060547,92.57499847412109
10.574999237060547,92.57499847412109
10.549999237060547,92.5999984741211
10.524999237060547,94.92500152587891
10.574999237060547,94.92500152587891
10.524999237060547,94.8750015258789
10.574999237060547,94.8750015258789
10.549999237060547,94.9000015258789
10.524999237060547,98.3749984741211
10.574999237060547,98.3749984741211
10.524999237060547,98.32499847412109
10.574999237060547,98.32499847412109
10.549999237060547,98.3499984741211
10.524999237060547,98.42500152587891
10.574999237060547,98.42500152587891
10.524999237060547,98.3750015258789
10.574999237060547,98.3750015258789
10.549999237060547,98.4000015258789
10.524999237060547,100.92500152587891
10.574999237060547,100.92500152587891
10.524999237060547,100.8750015258789
10.574999237060547,100.8750015258789
10.549999237060547,100.9000015258789
10.524999237060547,102.9749969482422
10.574999237060547,102.9749969482422
10.524999237060547,102.92499694824218
10.574999237060547,102.92499694824218
10.549999237060547,102.94999694824219
10.524999237060547,103.07500305175782
10.574999237060547,103.07500305175782
10.524999237060547,103.0250030517578
10.574999237060547,103.0250030517578
10.549999237060547,103.05000305175781
10.524999237060547,107.6249984741211
10.574999237060547,107.6249984741211
10.524999237060547,107.57499847412109
10.574999237060547,107.57499847412109
10.549999237060547,107.5999984741211
10.524999237060547,107.7249969482422
10.574999237060547,107.7249969482422
10.524999237060547,107.67499694824218
10.574999237060547,107.67499694824218
10.549999237060547,107.69999694824219
10.524999237060547,107.775
10.574999237060547,107.775
10.524999237060547,107.725
10.574999237060547,107.725
10.549999237060547,107.75
10.524999237060547,107.8749984741211
10.574999237060547,107.8749984741211
10.524999237060547,107.82499847412109
10.574999237060547,107.82499847412109
10.549999237060547,107.8499984741211
10.524999237060547,107.9749969482422
10.574999237060547,107.9749969482422
10.524999237060547,107.92499694824218
10.574999237060547,107.92499694824218
10.549999237060547,107.94999694824219
10.524999237060547,108.07500305175782
10.574999237060547,108.07500305175782
10.524999237060547,108.0250030517578
10.574999237060547,108.0250030517578
10.549999237060547,108.05000305175781
10.524999237060547,108.17500152587891
10.574999237060547,108.17500152587891
10.524999237060547,108.1250015258789
10.574999237060547,108.1250015258789
10.549999237060547,108.1500015258789
10.524999237060547,108.275
10.574999237060547,108.275
10.524999237060547,108.225
10.574999237060547,108.225
10.549999237060547,108.25
10.524999237060547,108.92500152587891
10.574999237060547,108.92500152587891
10.524999237060547,108.8750015258789
10.574999237060547,108.8750015258789
10.549999237060547,108.9000015258789
10.475,97.775
10.525,97.775
10.475,97.725
10.525,97.725
10.5,97.75
10.475,98.025
10.525,98.025
10.475,97.975
10.525,97.975
10.5,98.0
10.475,99.3749984741211
10.525,99.3749984741211
10.475,99.32499847412109
10.525,99.32499847412109
10.5,99.3499984741211
10.475,102.9749969482422
10.525,102.9749969482422
10.475,102.92499694824218
10.525,102.92499694824218
10.5,102.94999694824219
10.475,103.07500305175782
10.525,103.07500305175782
10.475,103.0250030517578
10.525,103.0250030517578
10.5,103.05000305175781
10.475,104.17500152587891
10.525,104.17500152587891
10.475,104.1250015258789
10.525,104.1250015258789
10.5,104.1500015258789
10.475,107.67500152587891
10.525,107.67500152587891
10.475,107.6250015258789
10.525,107.6250015258789
10.5,107.6500015258789
10.475,107.7249969482422
10.525,107.7249969482422
10.475,107.67499694824218
10.525,107.67499694824218
10.5,107.69999694824219
10.475,107.8749984741211
10.525,107.8749984741211
10.475,107.82499847412109
10.525,107.82499847412109
10.5,107.8499984741211
10.475,107.9749969482422
10.525,107.9749969482422
10.475,107.92499694824218
10.525,107.92499694824218
10.5,107.94999694824219
10.475,108.025
10.525,108.025
10.475,107.975
10.525,107.975
10.5,108.0
10.475,108.1249984741211
10.525,108.1249984741211
10.475,108.07499847412109
10.525,108.07499847412109
10.5,108.0999984741211
10.475,108.17500152587891
10.525,108.17500152587891
10.475,108.1250015258789
10.525,108.1250015258789
10.5,108.1500015258789
10.475,108.2249969482422
10.525,108.2249969482422
10.475,108.17499694824218
10.525,108.17499694824218
10.5,108.19999694824219
10.475,108.275
10.525,108.275
10.475,108.225
10.525,108.225
10.5,108.25
10.475,108.32500305175782
10.525,108.32500305175782
10.475,108.2750030517578
10.525,108.2750030517578
10.5,108.30000305175781
10.475,109.025
10.525,109.025
10.475,108.975
10.525,108.975
10.5,109.0
10.425000762939453,96.025
10.475000762939453,96.025
10.425000762939453,95.975
10.475000762939453,95.975
10.450000762939453,96.0
10.425000762939453,99.4749969482422
10.475000762939453,99.4749969482422
10.425000762939453,99.42499694824218
10.475000762939453,99.42499694824218
10.450000762939453,99.44999694824219
10.425000762939453,103.1249984741211
10.475000762939453,103.1249984741211
10.425000762939453,103.07499847412109
10.475000762939453,103.07499847412109
10.450000762939453,103.0999984741211
10.425000762939453,103.17500152587891
10.475000762939453,103.17500152587891
10.425000762939453,103.1250015258789
10.475000762939453,103.1250015258789
10.450000762939453,103.1500015258789
10.425000762939453,103.42500152587891
10.475000762939453,103.42500152587891
10.425000762939453,103.3750015258789
10.475000762939453,103.3750015258789
10.450000762939453,103.4000015258789
10.425000762939453,107.57500305175782
10.475000762939453,107.57500305175782
10.425000762939453,107.5250030517578
10.475000762939453,107.5250030517578
10.450000762939453,107.55000305175781
10.425000762939453,107.6249984741211
10.475000762939453,107.6249984741211
10.425000762939453,107.57499847412109
10.475000762939453,107.57499847412109
10.450000762939453,107.5999984741211
10.425000762939453,107.67500152587891
10.475000762939453,107.67500152587891
10.425000762939453,107.6250015258789
10.475000762939453,107.6250015258789
10.450000762939453,107.6500015258789
10.425000762939453,107.7249969482422
10.475000762939453,107.7249969482422
10.425000762939453,107.67499694824218
10.475000762939453,107.67499694824218
10.450000762939453,107.69999694824219
10.425000762939453,107.775
10.475000762939453,107.775
10.425000762939453,107.725
10.475000762939453,107.725
10.450000762939453,107.75
10.425000762939453,107.8749984741211
10.475000762939453,107.8749984741211
10.425000762939453,107.82499847412109
10.475000762939453,107.82499847412109
10.450000762939453,107.8499984741211
10.37499771118164,94.7249969482422
10.424997711181641,94.7249969482422
10.37499771118164,94.67499694824218
10.424997711181641,94.67499694824218
10.39999771118164,94.69999694824219
10.37499771118164,96.1249984741211
10.424997711181641,96.1249984741211
10.37499771118164,96.07499847412109
10.424997711181641,96.07499847412109
10.39999771118164,96.0999984741211
10.37499771118164,99.32500305175782
10.424997711181641,99.32500305175782
10.37499771118164,99.2750030517578
10.424997711181641,99.2750030517578
10.39999771118164,99.30000305175781
10.37499771118164,103.1249984741211
10.424997711181641,103.1249984741211
10.37499771118164,103.07499847412109
10.424997711181641,103.07499847412109
10.39999771118164,103.0999984741211
10.37499771118164,103.3749984741211
10.424997711181641,103.3749984741211
10.37499771118164,103.32499847412109
10.424997711181641,103.32499847412109
10.39999771118164,103.3499984741211
10.37499771118164,103.42500152587891
10.424997711181641,103.42500152587891
10.37499771118164,103.3750015258789
10.424997711181641,103.3750015258789
10.39999771118164,103.4000015258789
10.37499771118164,107.3749984741211
10.424997711181641,107.3749984741211
10.37499771118164,107.32499847412109
10.424997711181641,107.32499847412109
10.39999771118164,107.3499984741211
10.37499771118164,107.57500305175782
10.424997711181641,107.57500305175782
10.37499771118164,107.5250030517578
10.424997711181641,107.5250030517578
10.39999771118164,107.55000305175781
10.37499771118164,107.6249984741211
10.424997711181641,107.6249984741211
10.37499771118164,107.57499847412109
10.424997711181641,107.57499847412109
10.39999771118164,107.5999984741211
10.37499771118164,107.67500152587891
10.424997711181641,107.67500152587891
10.37499771118164,107.6250015258789
10.424997711181641,107.6250015258789
10.39999771118164,107.6500015258789
10.37499771118164,107.7249969482422
10.424997711181641,107.7249969482422
10.37499771118164,107.67499694824218
10.424997711181641,107.67499694824218
10.39999771118164,107.69999694824219
10.324998474121093,95.82500305175782
10.374998474121094,95.82500305175782
10.324998474121093,95.7750030517578
10.374998474121094,95.7750030517578
10.349998474121094,95.80000305175781
10.324998474121093,97.07500305175782
10.374998474121094,97.07500305175782
10.324998474121093,97.0250030517578
10.374998474121094,97.0250030517578
10.349998474121094,97.05000305175781
10.324998474121093,99.3749984741211
10.374998474121094,99.3749984741211
10.324998474121093,99.32499847412109
10.374998474121094,99.32499847412109
10.349998474121094,99.3499984741211
10.324998474121093,103.3749984741211
10.374998474121094,103.3749984741211
10.324998474121093,103.32499847412109
10.374998474121094,103.32499847412109
10.349998474121094,103.3499984741211
10.324998474121093,103.67500152587891
10.374998474121094,103.67500152587891
10.324998474121093,103.6250015258789
10.374998474121094,103.6250015258789
10.349998474121094,103.6500015258789
10.324998474121093,103.7249969482422
10.374998474121094,103.7249969482422
10.324998474121093,103.67499694824218
10.374998474121094,103.67499694824218
10.349998474121094,103.69999694824219
10.324998474121093,107.3749984741211
10.374998474121094,107.3749984741211
10.324998474121093,107.32499847412109
10.374998474121094,107.32499847412109
10.349998474121094,107.3499984741211
10.324998474121093,107.4749969482422
10.374998474121094,107.4749969482422
10.324998474121093,107.42499694824218
10.374998474121094,107.42499694824218
10.349998474121094,107.44999694824219
10.324998474121093,107.57500305175782
10.374998474121094,107.57500305175782
10.324998474121093,107.5250030517578
10.374998474121094,107.5250030517578
10.349998474121094,107.55000305175781
10.324998474121093,107.6249984741211
10.374998474121094,107.6249984741211
10.324998474121093,107.57499847412109
10.374998474121094,107.57499847412109
10.349998474121094,107.5999984741211
10.324998474121093,107.67500152587891
10.374998474121094,107.67500152587891
10.324998474121093,107.6250015258789
10.374998474121094,107.6250015258789
10.349998474121094,107.6500015258789
10.324998474121093,124.57500305175782
10.374998474121094,124.57500305175782
10.324998474121093,124.5250030517578
10.374998474121094,124.5250030517578
10.349998474121094,124.55000305175781
10.274999237060547,103.17500152587891
10.324999237060547,103.17500152587891
10.274999237060547,103.1250015258789
10.324999237060547,103.1250015258789
10.299999237060547,103.1500015258789
10.274999237060547,103.2249969482422
10.324999237060547,103.2249969482422
10.274999237060547,103.17499694824218
10.324999237060547,103.17499694824218
10.299999237060547,103.19999694824219
10.274999237060547,103.275
10.324999237060547,103.275
10.274999237060547,103.225
10.324999237060547,103.225
10.299999237060547,103.25
10.274999237060547,103.32500305175782
10.324999237060547,103.32500305175782
10.274999237060547,103.2750030517578
10.324999237060547,103.2750030517578
10.299999237060547,103.30000305175781
10.274999237060547,103.42500152587891
10.324999237060547,103.42500152587891
10.274999237060547,103.3750015258789
10.324999237060547,103.3750015258789
10.299999237060547,103.4000015258789
10.274999237060547,103.4749969482422
10.324999237060547,103.4749969482422
10.274999237060547,103.42499694824218
10.324999237060547,103.42499694824218
10.299999237060547,103.44999694824219
10.274999237060547,103.6249984741211
10.324999237060547,103.6249984741211
10.274999237060547,103.57499847412109
10.324999237060547,103.57499847412109
10.299999237060547,103.5999984741211
10.274999237060547,103.7249969482422
10.324999237060547,103.7249969482422
10.274999237060547,103.67499694824218
10.324999237060547,103.67499694824218
10.299999237060547,103.69999694824219
10.274999237060547,103.8749984741211
10.324999237060547,103.8749984741211
10.274999237060547,103.82499847412109
10.324999237060547,103.82499847412109
10.299999237060547,103.8499984741211
10.274999237060547,107.3749984741211
10.324999237060547,107.3749984741211
10.274999237060547,107.32499847412109
10.324999237060547,107.32499847412109
10.299999237060547,107.3499984741211
10.274999237060547,107.42500152587891
10.324999237060547,107.42500152587891
10.274999237060547,107.3750015258789
10.324999237060547,107.3750015258789
10.299999237060547,107.4000015258789
10.274999237060547,107.525
10.324999237060547,107.525
10.274999237060547,107.475
10.324999237060547,107.475
10.299999237060547,107.5
10.274999237060547,124.4749969482422
10.324999237060547,124.4749969482422
10.274999237060547,124.42499694824218
10.324999237060547,124.42499694824218
10.299999237060547,124.44999694824219
10.225,103.17500152587891
10.275,103.17500152587891
10.225,103.1250015258789
10.275,103.1250015258789
10.25,103.1500015258789
10.225,103.2249969482422
10.275,103.2249969482422
10.225,103.17499694824218
10.275,103.17499694824218
10.25,103.19999694824219
10.225,103.3749984741211
10.275,103.3749984741211
10.225,103.32499847412109
10.275,103.32499847412109
10.25,103.3499984741211
10.225,103.525
10.275,103.525
10.225,103.475
10.275,103.475
10.25,103.5
10.225,103.7249969482422
10.275,103.7249969482422
10.225,103.67499694824218
10.275,103.67499694824218
10.25,103.69999694824219
10.225,103.775
10.275,103.775
10.225,103.725
10.275,103.725
10.25,103.75
10.225,103.82500305175782
10.275,103.82500305175782
10.225,103.7750030517578
10.275,103.7750030517578
10.25,103.80000305175781
10.225,107.42500152587891
10.275,107.42500152587891
10.225,107.3750015258789
10.275,107.3750015258789
10.25,107.4000015258789
10.225,107.4749969482422
10.275,107.4749969482422
10.225,107.42499694824218
10.275,107.42499694824218
10.25,107.44999694824219
10.225,124.37500610351563
10.275,124.37500610351563
10.225,124.32500610351562
10.275,124.32500610351562
10.25,124.35000610351562
10.175000762939453,97.775
10.225000762939453,97.775
10.175000762939453,97.725
10.225000762939453,97.725
10.200000762939453,97.75
10.175000762939453,99.32500305175782
10.225000762939453,99.32500305175782
10.175000762939453,99.2750030517578
10.225000762939453,99.2750030517578
10.200000762939453,99.30000305175781
10.175000762939453,103.3749984741211
10.225000762939453,103.3749984741211
10.175000762939453,103.32499847412109
10.225000762939453,103.32499847412109
10.200000762939453,103.3499984741211
10.175000762939453,103.4749969482422
10.225000762939453,103.4749969482422
10.175000762939453,103.42499694824218
10.225000762939453,103.42499694824218
10.200000762939453,103.44999694824219
10.175000762939453,103.57500305175782
10.225000762939453,103.57500305175782
10.175000762939453,103.5250030517578
10.225000762939453,103.5250030517578
10.200000762939453,103.55000305175781
10.175000762939453,103.67500152587891
10.225000762939453,103.67500152587891
10.175000762939453,103.6250015258789
10.225000762939453,103.6250015258789
10.200000762939453,103.6500015258789
10.175000762939453,103.775
10.225000762939453,103.775
10.175000762939453,103.725
10.225000762939453,103.725
10.200000762939453,103.75
10.175000762939453,124.525
10.225000762939453,124.525
10.175000762939453,124.475
10.225000762939453,124.475
10.200000762939453,124.5
10.175000762939453,124.57500305175782
10.225000762939453,124.57500305175782
10.175000762939453,124.5250030517578
10.225000762939453,124.5250030517578
10.200000762939453,124.55000305175781
10.12499771118164,99.275
10.174997711181641,99.275
10.12499771118164,99.225
10.174997711181641,99.225
10.14999771118164,99.25
10.12499771118164,103.17500152587891
10.174997711181641,103.17500152587891
10.12499771118164,103.1250015258789
10.174997711181641,103.1250015258789
10.14999771118164,103.1500015258789
10.12499771118164,103.32500305175782
10.174997711181641,103.32500305175782
10.12499771118164,103.2750030517578
10.174997711181641,103.2750030517578
10.14999771118164,103.30000305175781
10.12499771118164,103.42500152587891
10.174997711181641,103.42500152587891
10.12499771118164,103.3750015258789
10.174997711181641,103.3750015258789
10.14999771118164,103.4000015258789
10.12499771118164,103.4749969482422
10.174997711181641,103.4749969482422
10.12499771118164,103.42499694824218
10.174997711181641,103.42499694824218
10.14999771118164,103.44999694824219
10.12499771118164,103.525
10.174997711181641,103.525
10.12499771118164,103.475
10.174997711181641,103.475
10.14999771118164,103.5
10.12499771118164,103.57500305175782
10.174997711181641,103.57500305175782
10.12499771118164,103.5250030517578
10.174997711181641,103.5250030517578
10.14999771118164,103.55000305175781
10.12499771118164,103.775
10.174997711181641,103.775
10.12499771118164,103.725
10.174997711181641,103.725
10.14999771118164,103.75
10.12499771118164,103.92500152587891
10.174997711181641,103.92500152587891
10.12499771118164,103.8750015258789
10.174997711181641,103.8750015258789
10.14999771118164,103.9000015258789
10.12499771118164,103.9749969482422
10.174997711181641,103.9749969482422
10.12499771118164,103.92499694824218
10.174997711181641,103.92499694824218
10.14999771118164,103.94999694824219
10.12499771118164,107.42500152587891
10.174997711181641,107.42500152587891
10.12499771118164,107.3750015258789
10.174997711181641,107.3750015258789
10.14999771118164,107.4000015258789
10.12499771118164,107.7249969482422
10.174997711181641,107.7249969482422
10.12499771118164,107.67499694824218
10.174997711181641,107.67499694824218
10.14999771118164,107.69999694824219
10.12499771118164,107.8749984741211
10.174997711181641,107.8749984741211
10.12499771118164,107.82499847412109
10.174997711181641,107.82499847412109
10.14999771118164,107.8499984741211
10.12499771118164,124.4749969482422
10.174997711181641,124.4749969482422
10.12499771118164,124.42499694824218
10.174997711181641,124.42499694824218
10.14999771118164,124.44999694824219
10.074998474121093,103.4749969482422
10.124998474121094,103.4749969482422
10.074998474121093,103.42499694824218
10.124998474121094,103.42499694824218
10.099998474121094,103.44999694824219
10.074998474121093,103.525
10.124998474121094,103.525
10.074998474121093,103.475
10.124998474121094,103.475
10.099998474121094,103.5
10.074998474121093,103.6249984741211
10.124998474121094,103.6249984741211
10.074998474121093,103.57499847412109
10.124998474121094,103.57499847412109
10.099998474121094,103.5999984741211
10.074998474121093,107.3749984741211
10.124998474121094,107.3749984741211
10.074998474121093,107.32499847412109
10.124998474121094,107.32499847412109
10.099998474121094,107.3499984741211
10.074998474121093,107.525
10.124998474121094,107.525
10.074998474121093,107.475
10.124998474121094,107.475
10.099998474121094,107.5
10.074998474121093,107.7249969482422
10.124998474121094,107.7249969482422
10.074998474121093,107.67499694824218
10.124998474121094,107.67499694824218
10.099998474121094,107.69999694824219
10.074998474121093,107.82500305175782
10.124998474121094,107.82500305175782
10.074998474121093,107.7750030517578
10.124998474121094,107.7750030517578
10.099998474121094,107.80000305175781
10.074998474121093,107.8749984741211
10.124998474121094,107.8749984741211
10.074998474121093,107.82499847412109
10.124998474121094,107.82499847412109
10.099998474121094,107.8499984741211
10.074998474121093,111.57500305175782
10.124998474121094,111.57500305175782
10.074998474121093,111.5250030517578
10.124998474121094,111.5250030517578
10.099998474121094,111.55000305175781
10.024999237060547,104.32500305175782
10.074999237060547,104.32500305175782
10.024999237060547,104.2750030517578
10.074999237060547,104.2750030517578
10.049999237060547,104.30000305175781
10.024999237060547,104.3749984741211
10.074999237060547,104.3749984741211
10.024999237060547,104.32499847412109
10.074999237060547,104.32499847412109
10.049999237060547,104.3499984741211
10.024999237060547,107.4749969482422
10.074999237060547,107.4749969482422
10.024999237060547,107.42499694824218
10.074999237060547,107.42499694824218
10.049999237060547,107.44999694824219
10.024999237060547,107.67500152587891
10.074999237060547,107.67500152587891
10.024999237060547,107.6250015258789
10.074999237060547,107.6250015258789
10.049999237060547,107.6500015258789
10.024999237060547,107.775
10.074999237060547,107.775
10.024999237060547,107.725
10.074999237060547,107.725
10.049999237060547,107.75
10.024999237060547,107.82500305175782
10.074999237060547,107.82500305175782
10.024999237060547,107.7750030517578
10.074999237060547,107.7750030517578
10.049999237060547,107.80000305175781
10.024999237060547,107.8749984741211
10.074999237060547,107.8749984741211
